(657.4673461914062, 14.76837158203125, 805.8101196289062, 57.63028335571289)	0.9825605750083923
(780.0923461914062, 197.51748657226562, 889.0585327148438, 255.61830139160156)	0.9704588651657104
(623.5881958007812, 212.03387451171875, 754.5491943359375, 285.74462890625)	0.9699925780296326
(619.7741088867188, 144.74977111816406, 729.37060546875, 189.76953125)	0.9423485398292542
(251.52163696289062, 20.45136833190918, 367.3652648925781, 53.98810958862305)	0.9324485659599304
(396.94415283203125, 125.598388671875, 503.1348571777344, 171.28428649902344)	0.9164647459983826
(487.01129150390625, 467.7015380859375, 572.8594970703125, 510.2089538574219)	0.9081924557685852
(434.8273010253906, 200.93521118164062, 556.1687622070312, 251.52072143554688)	0.8934029340744019
(561.12060546875, 1.947507619857788, 669.7661743164062, 52.15629577636719)	0.8855289816856384
(728.5900268554688, 87.83892059326172, 858.3111572265625, 133.52328491210938)	0.8751545548439026
