(15.796875, 1018.0, 299.796875, 1095.0)
(802.0, 294.0, 1085.0, 555.0)
(0.0, 0.0, 0.0, 25.0)
(802.0, 332.0, 1085.0, 379.0)
(408.0, 671.0, 1478.0, 671.0)
(393.0, 1071.0, 1493.0, 1071.0)
(10.0, 1018.0, 300.0, 1080.0)
(802.0, 565.0, 1085.0, 565.0)
(0.0, 71.0, 1886.0, 1071.0)
(916.5, 514.0, 970.5, 533.0)
(802.0, 244.0, 1044.0, 262.0)
(473.0, 240.0, 787.0, 631.0)
(913.046875, 307.859375, 926.046875, 320.859375)
(15.796875, 1033.0, 295.796875, 1310.0)
(802.0, 294.0, 1085.0, 489.0)
(408.0, 19.0, 1478.0, 52.0)
(802.0, 294.0, 1085.0, 389.0)
(0.0, 0.0, 1478.0, 50.0)
(802.0, 294.0, 926.0, 332.0)
(802.0, 565.0, 1085.0, 631.0)
(33.796875, 1073.0, 277.796875, 1198.0)
(0.0, 0.0, 1886.0, 75.0)
(0.0, 0.0, 240.0, 45.0)
(0.0, 0.0, 234.0, 25.0)
(0.0, 671.0, 1886.0, 1071.0)
(0.0, 0.0, 1886.0, 1213.0)
(802.0, 240.0, 1085.0, 264.0)
(408.0, 19.0, 500.0, 45.0)
(926.5, 601.0, 960.5, 619.0)
(408.0, 200.0, 1478.0, 671.0)
(787.0, 240.0, 1100.0, 631.0)
(408.0, 711.0, 1478.0, 711.0)
(0.0, 1071.0, 1886.0, 1071.0)
(0.0, 0.0, 6.0, 18.0)
(802.0, 499.0, 1085.0, 555.0)
(0.0, 0.0, 1886.0, 300.0)
(408.0, 1071.0, 1478.0, 1071.0)
(802.0, 332.0, 1085.0, 389.0)
(0.0, 0.0, 1886.0, 71.0)
(393.0, 71.0, 1493.0, 671.0)
(408.0, 71.0, 1478.0, 671.0)
(0.0, 0.0, 304.0, 154.0)
(15.796875, 1249.28125, 295.796875, 1310.28125)
(55.796875, 1198.28125, 255.796875, 1234.28125)
(393.0, 671.0, 1493.0, 751.0)
(802.0, 432.0, 1085.0, 479.0)
(45.796875, 1249.28125, 265.796875, 1293.28125)
(802.0, 621.0, 1085.0, 621.0)
(1478.0, 35.5, 1478.0, 35.5)
(802.0, 394.0, 1085.0, 489.0)
(-9526.0, 240.0, -9522.0, 244.0)
(0.0, 671.0, 1886.0, 751.0)
(875.5, 499.0, 1011.5, 548.0)
(0.0, 0.0, 1886.0, 125.0)
(488.0, 240.0, 1398.0, 631.0)
(473.0, 240.0, 1413.0, 631.0)
(926.5, 575.0, 960.5, 605.0)
(802.0, 432.0, 1085.0, 489.0)
(0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 531.0, 25.0)
(408.0, 19.0, 515.0, 52.0)
(1100.0, 240.0, 1413.0, 631.0)
(802.0, 241.0, 1044.0, 262.0)
(802.0, 394.0, 871.0, 432.0)
(170.6875, 1045.0, 246.6875, 1071.0)
(393.0, 19.0, 1493.0, 52.0)
(1478.0, 25.5, 1478.0, 45.5)
