(951.5, 598.234375, 951.5, 598.234375)
(1450.28125, 606.234375, 1509.28125, 627.234375)
(1065.0, 534.234375, 1084.0, 557.234375)
(778.703125, 186.234375, 1124.703125, 444.234375)
(1034.46875, 601.234375, 1107.46875, 631.234375)
(1110.859375, 606.234375, 1238.859375, 627.234375)
(95.15625, 598.234375, 1808.15625, 631.234375)
(0.0, 0.0, 1920.0, 671.0)
(781.703125, 303.234375, 794.703125, 316.234375)
(95.15625, 598.234375, 1808.15625, 651.234375)
(0.0, 514.234375, 1903.0, 578.234375)
(303.0625, 606.234375, 358.0625, 627.234375)
(66.609375, 151.234375, 1835.609375, 514.234375)
(818.28125, 514.234375, 1085.28125, 577.234375)
(870.21875, 606.234375, 947.21875, 627.234375)
(951.234375, 601.234375, 1030.234375, 631.234375)
(919.78125, 303.234375, 932.78125, 316.234375)
(1597.421875, 603.234375, 1740.421875, 626.234375)
(778.703125, 300.234375, 1124.703125, 384.234375)
(630.4375, 606.234375, 866.4375, 627.234375)
(865.515625, 21.234375, 1036.515625, 62.234375)
(778.703125, 344.234375, 1124.703125, 384.234375)
(0.0, 0.0, 1903.0, 514.0)
(162.125, 604.234375, 162.125, 626.234375)
(1602.421875, 603.234375, 1620.421875, 621.234375)
(1017.734375, 300.234375, 1114.734375, 324.234375)
(1300.6875, 601.234375, 1354.6875, 631.234375)
(0.0, 0.0, 1903.0, 81.0)
(0.0, 514.234375, 1903.0, 651.234375)
(1359.25, 606.234375, 1446.25, 627.234375)
(1512.96875, 608.234375, 1592.96875, 626.234375)
(362.125, 601.234375, 442.125, 631.234375)
(951.234375, 606.234375, 1030.234375, 627.234375)
(955.921875, 534.234375, 974.921875, 557.234375)
(162.125, 601.234375, 244.125, 631.234375)
(1242.890625, 601.234375, 1295.890625, 631.234375)
(778.703125, 186.234375, 1124.703125, 285.234375)
(66.609375, 464.234375, 66.609375, 464.234375)
(786.984375, 243.234375, 1115.984375, 285.234375)
(921.203125, 534.234375, 941.203125, 557.234375)
(778.703125, 419.234375, 1124.703125, 444.234375)
(1450.28125, 601.234375, 1509.28125, 631.234375)
(1034.46875, 606.234375, 1107.46875, 627.234375)
(0.0, 598.234375, 1903.0, 651.234375)
(778.703125, 394.234375, 1124.703125, 419.234375)
(1242.890625, 606.234375, 1296.890625, 627.234375)
(759.5, 151.234375, 1143.5, 464.234375)
(869.546875, 633.234375, 1033.546875, 651.234375)
(248.59375, 606.234375, 298.59375, 627.234375)
(865.515625, 21.234375, 1001.515625, 62.234375)
(303.0625, 601.234375, 358.0625, 631.234375)
(630.4375, 601.234375, 866.4375, 631.234375)
(1512.96875, 601.234375, 1592.96875, 631.234375)
(778.703125, 186.234375, 1124.703125, 384.234375)
(1027.0, 534.234375, 1050.0, 557.234375)
(759.5, 444.234375, 759.5, 444.234375)
(786.984375, 186.234375, 1115.984375, 228.234375)
(968.453125, 400.234375, 973.453125, 414.234375)
(957.3125, 425.234375, 962.3125, 439.234375)
(1300.6875, 606.234375, 1354.6875, 627.234375)
(1110.859375, 601.234375, 1238.859375, 631.234375)
(362.125, 606.234375, 443.125, 627.234375)
(95.15625, 514.234375, 1808.15625, 578.234375)
(446.765625, 601.234375, 625.765625, 631.234375)
(1359.25, 601.234375, 1446.25, 631.234375)
(162.125, 606.234375, 176.125, 627.234375)
(1007.484375, 25.0, 1037.484375, 55.0)
(446.765625, 606.234375, 625.765625, 627.234375)
(0.0, 0.0, 0.0, 0.0)
(788.703125, 300.234375, 916.703125, 324.234375)
(1597.421875, 598.234375, 1741.421875, 631.234375)
(990.640625, 534.234375, 1012.640625, 557.234375)
(778.703125, 394.234375, 1124.703125, 444.234375)
(248.59375, 601.234375, 299.59375, 631.234375)
(176.125, 606.234375, 244.125, 627.234375)
(0.0, 514.234375, 0.0, 514.234375)
(870.21875, 601.234375, 947.21875, 631.234375)
(0.0, 0.0, 1728.0, 61.0)
(778.703125, 444.234375, 778.703125, 444.234375)
