(68.4555892944336, 142.65090942382812, 142.49029541015625, 207.89215087890625)	0.9881040453910828
(223.09642028808594, 71.5035171508789, 352.19219970703125, 106.25599670410156)	0.9839786291122437
(0.0, 64.18364715576172, 141.70274353027344, 109.19397735595703)	0.9835548996925354
(22.504650115966797, 25.759681701660156, 150.7164764404297, 68.32617950439453)	0.9819161891937256
(388.9126892089844, 72.4836196899414, 518.697998046875, 108.54572296142578)	0.9804388880729675
(753.9395141601562, 7.896106243133545, 866.2911987304688, 41.04119110107422)	0.9563053846359253
(617.041259765625, 11.781523704528809, 770.7127685546875, 42.86101150512695)	0.9495716094970703
(248.78146362304688, 150.34683227539062, 410.9328308105469, 187.30657958984375)	0.9485262036323547
(0.0, 87.47787475585938, 235.51148986816406, 298.52191162109375)	0.9379534721374512
(603.0166015625, 153.38075256347656, 701.367431640625, 185.4011993408203)	0.9307775497436523
