(559.5, 194.0, 1343.5, 242.0)
(569.5, 386.390625, 1333.5, 405.390625)
(569.5, 282.0, 1333.5, 346.0)
(569.5, 445.390625, 1333.5, 537.390625)
(1163.5, 20.0, 1343.5, 67.0)
(569.5, 521.390625, 995.5, 533.390625)
(569.5, 282.0, 1333.5, 294.0)
(1163.5, 58.0, 1343.5, 68.0)
(559.5, 88.0, 1343.5, 242.0)
(864.5, 311.390625, 864.5, 323.390625)
(0.0, 0.0, 0.0, 0.0)
(559.5, 0.0, 1343.5, 537.0)
(0.0, 0.0, 1903.0, 537.0)
(569.5, 308.390625, 1333.5, 346.390625)
(559.5, 20.0, 1343.5, 68.0)
(559.5, 445.390625, 995.5, 531.390625)
