(0, 0, 0, 0)
(0, 0, 306, 758)
(1116.5, 6321.3125, 1116.5, 6321.3125)
(564.5, 6217.3125, 582.5, 6235.3125)
(509.5, 4735, 1103.5, 4737)
(1028.5, 4296, 1108.5, 4311)
(674.5, 3556, 738.5, 3620)
(517.5, 4658, 553.5, 4694)
(498.5, 3083, 1114.5, 3113)
(870.5, 5633.3125, 902.5, 5648.3125)
(488.5, 5851.3125, 1124.5, 5866.3125)
(949.75, 5613.3125, 981.75, 5645.3125)
(989.375, 5800.3125, 1021.375, 5815.3125)
(1084.3125, 6581.3125, 1124.3125, 6597.3125)
(564.5, 6237.3125, 582.5, 6255.3125)
(1146.5, 537, 1414.5, 799)
(0, 6700.3125, 1903, 6775.3125)
(494.5, 6536.3125, 528.5, 6551.3125)
(494.5, 6450.3125, 528.5, 6484.3125)
(498.5, 2143, 1114.5, 2143)
(1014.5, 1401, 1110.5, 1416)
(652.28125, 1745, 752.28125, 1765)
(0, 0, 0, 0)
(944.765625, 2971, 1023.765625, 3030)
(602.5, 1576, 698.5, 1672)
(976, 4713, 1008, 4728)
(1015.625, 4693, 1047.625, 4725)
(498.5, 5131.125, 1114.5, 5342.125)
(506.5, 4838.125, 1106.5, 4998.125)
(494.5, 6081.3125, 528.5, 6115.3125)
(0, 0, 0, 0)
(1074.3125, 5961.3125, 1114.3125, 5977.3125)
(674.5, 4838.125, 1106.5, 4877.125)
(1188.5, 1020, 1414.5, 1035)
(488.5, 6008.3125, 1124.5, 6064.3125)
(-280, 0, 0, 1080)
(1012.5, 374, 1114.5, 1184)
(506.5, 2873, 1106.5, 3030)
(911.5, 1317, 1007.5, 1413)
(926.5, 3783, 990.5, 3847)
(870.0625, 5240.3125, 989.0625, 5255.3125)
(498.5, 3473, 1114.5, 3495)
(590.5, 3783, 654.5, 3847)
(802.5, 1419, 914.5, 1502)
(582.5, 6177.3125, 600.5, 6195.3125)
(1012.5, 2031, 1114.5, 2088)
(604.5, 4228, 684.5, 4308)
(-280, 171, 0, 228)
(488.5, 104, 1414.5, 308)
(498.5, 4228, 1114.5, 4402)
(1116.5, 6513.3125, 1116.5, 6513.3125)
(636.5, 6217.3125, 654.5, 6235.3125)
(-120.3125, 1034, -96.3125, 1045)
(0, 104, 1903, 6681)
(506.5, 3350, 1106.5, 3419)
(746.875, 5133.125, 865.875, 5252.125)
(817.5, 4713, 849.5, 4728)
(648.5, 5314.3125, 721.5, 5334.3125)
(498.5, 3775, 1114.5, 3949)
(488.5, 5365.3125, 1124.5, 5403.3125)
(546.5, 6513.3125, 589.5, 6529.3125)
(0, 0, 0, 0)
(1012.5, 1195, 1114.5, 1252)
(991.625, 5731.3125, 1114.625, 5761.3125)
(1903, 0, 2183, 32)
(706.5, 4463, 1106.5, 4502)
(672.5, 6277.3125, 690.5, 6295.3125)
(821.125, 3645, 1037.125, 3714)
(643.796875, 3504, 661.796875, 3522)
(1187.65625, 6, 1297.65625, 30)
(0, 0, 220, 20)
(1012.5, 1838, 1114.5, 1896)
(1116.5, 6449.3125, 1116.5, 6449.3125)
(896.75, 4693, 928.75, 4725)
(509.5, 5621.3125, 640.5, 5636.3125)
(1146.5, 418, 1244.5, 434)
(1146.5, 405, 1414.5, 799)
(807.5, 1316, 905.5, 1414)
(494.5, 6472.3125, 528.5, 6487.3125)
(705.5, 1576, 801.5, 1672)
(481.5, 30, 657.5, 74)
(1146.5, 1004, 1178.5, 1036)
(494.5, 6017.3125, 528.5, 6051.3125)
(582.5, 6277.3125, 600.5, 6295.3125)
(956.765625, 2975, 1011.765625, 3006)
(509.5, 5070.125, 543.5, 5104.125)
(1012.5, 1838, 1114.5, 1896)
(749.65625, 3189, 786.65625, 3204)
(912.328125, 6577.3125, 1124.328125, 6601.3125)
(991.625, 5458.3125, 1114.625, 5488.3125)
(481.5, 0, 1421.5, 104)
(1188.5, 1035, 1414.5, 1035)
(488.5, 4425, 1124.5, 4788)
(604.5, 4296, 684.5, 4311)
(1146.5, 575, 1414.5, 609)
(1012.5, 374, 1114.5, 1263)
(498.5, 2166, 1114.5, 2196)
(463.5, 104, 1439.5, 328)
(768.984375, 2971, 835.984375, 3030)
(498.5, 3637, 1114.5, 3722)
(510.5, 4651, 792.5, 4696)
(926.5, 3556, 990.5, 3620)
(493.5, 6321.3125, 529.5, 6357.3125)
(488.5, 344, 1124.5, 5353)
(1146.5, 443, 1200.5, 497)
(498.5, 2128, 1006.5, 2143)
(652.296875, 4554, 759.296875, 4623)
(498.5, 1263, 1114.5, 1263)
(0, 0, 0, 0)
(957.25, 5223.3125, 989.25, 5255.3125)
(870.5, 5780.3125, 902.5, 5812.3125)
(488.5, 5517.3125, 1124.5, 5663.3125)
(488.5, 5411.3125, 1124.5, 5830.3125)
(807.5, 1575, 905.5, 1673)
(681.859375, 546.359375, 745.859375, 565.359375)
(963.5, 4119, 1111.5, 4175)
(1146.5, 626, 1297.5, 642)
(636.5, 6277.3125, 654.5, 6295.3125)
(546.5, 6321.3125, 1124.5, 6358.3125)
(498.5, 344, 1114.5, 374)
(498.5, 4640, 1114.5, 4777)
(498.5, 3342, 1114.5, 3495)
(498.5, 3548, 1114.5, 3628)
(0, 0, 0, 0)
(0, 0, 0, 0)
(710.875, 5223.3125, 742.875, 5255.3125)
(498.5, 3342, 1114.5, 3495)
(506.5, 2873, 663.5, 3030)
(442.5, 104, 1460.5, 344)
(672.5, 3006, 743.5, 3026)
(498.5, 4096, 1114.5, 4111)
(696.515625, 5623.3125, 706.515625, 5631.3125)
(913.625, 4010, 991.625, 4079)
(1013.5, 1973, 1113.5, 2019)
(672.5, 2971, 1106.5, 3030)
(506.5, 3125, 1089.5, 3149)
(1286.5, 443, 1340.5, 497)
(498.5, 3775, 1114.5, 3855)
(674.5, 136, 1146.5, 308)
(590.5, 3835, 654.5, 3850)
(499.5, 1317, 595.5, 1413)
(0, 0, 0, 0)
(517.5, 4682, 553.5, 4697)
(1146.5, 344, 1414.5, 373)
(587.6875, 5223.3125, 619.6875, 5255.3125)
(896.75, 4693, 928.75, 4725)
(1029, 5780.3125, 1061, 5812.3125)
(498.5, 4455, 1114.5, 4777)
(1146.5, 803, 1414.5, 803)
(506.5, 3645, 616.5, 3694)
(816.5, 4296, 896.5, 4311)
(498.5, 546.359375, 1006.5, 565.359375)
(0, 0, 0, 0)
(0, 0, 0, 0)
(506.5, 3783, 570.5, 3847)
(654.5, 6237.3125, 672.5, 6255.3125)
(546.5, 6157.3125, 564.5, 6175.3125)
(803.75, 4010, 868.75, 4079)
(494.5, 6514.3125, 528.5, 6548.3125)
(910.125, 5613.3125, 942.125, 5645.3125)
(498.5, 4002, 1114.5, 4087)
(488.5, 3745, 1124.5, 3960)
(0, 0, 0, 0)
(1013.5, 1839, 1113.5, 1895)
(506.5, 3714, 1106.5, 3714)
(0, 0, 0, 0)
(504.5, 3477, 520.5, 3493)
(488.5, 344, 1124.5, 1274)
(759.125, 546.359375, 823.125, 565.359375)
(0, 0, 0, 0)
(0, 0, 0, 0)
(498.5, 5131.125, 621.5, 5257.125)
(705.5, 1420, 801.5, 1516)
(569.5, 4660, 785.5, 4675)
(870.5, 5780.3125, 902.5, 5812.3125)
(506.5, 2234, 1089.5, 2258)
(710.5, 4296, 790.5, 4311)
(866.53125, 5851.3125, 1124.53125, 5866.3125)
(1219.5, 210, 1306.5, 224)
(488.5, 1808, 1124.5, 2154)
(816.5, 4228, 896.5, 4308)
(0, 0, 0, 0)
(494.5, 6408.3125, 528.5, 6423.3125)
(488.5, 5950.3125, 1124.5, 6616.3125)
(506.5, 3694, 616.5, 3714)
(509.5, 4725, 1103.5, 4725)
