(506.80340576171875, 0.0, 641.2112426757812, 55.836246490478516)	0.988296627998352
(553.6766967773438, 61.81465530395508, 711.0840454101562, 133.60391235351562)	0.9878954887390137
(759.1630859375, 1.5275722742080688, 900.7576293945312, 55.46474075317383)	0.9808318018913269
(614.3136596679688, 0.0, 774.42626953125, 35.29478073120117)	0.9730936288833618
(690.6499633789062, 56.34553527832031, 824.4478149414062, 130.15077209472656)	0.9667940735816956
(457.9255065917969, 193.7215118408203, 603.9922485351562, 232.60845947265625)	0.9485245943069458
(448.57391357421875, 240.14077758789062, 570.964111328125, 275.4957275390625)	0.9457536339759827
(153.3563232421875, 62.462223052978516, 227.4844207763672, 113.70720672607422)	0.938995361328125
(558.1544799804688, 165.2129364013672, 663.904541015625, 203.91839599609375)	0.9384778141975403
(388.14996337890625, 0.0, 516.9421997070312, 36.9853630065918)	0.9301050901412964
