(75.978759765625, 50.53327941894531, 182.8519744873047, 104.09837341308594)	0.9925864934921265
(363.946533203125, 45.654815673828125, 460.4065246582031, 100.67253875732422)	0.9901387691497803
(109.07881927490234, 94.42063903808594, 269.8411560058594, 133.83241271972656)	0.9901250004768372
(39.564273834228516, 67.06067657470703, 97.32331085205078, 125.34674072265625)	0.9887325763702393
(72.22657012939453, 0.0, 193.4789581298828, 31.955795288085938)	0.9879319667816162
(160.37103271484375, 63.68451690673828, 297.559814453125, 101.572265625)	0.9805824160575867
(177.15440368652344, 206.04840087890625, 283.3941955566406, 245.1901397705078)	0.9783014059066772
(11.040156364440918, 115.6562728881836, 133.549072265625, 161.1941375732422)	0.9758524894714355
(363.2073669433594, 206.9991912841797, 458.2872314453125, 239.86959838867188)	0.9756482839584351
(728.7100219726562, 16.027847290039062, 856.2810668945312, 61.64372253417969)	0.9749568104743958
