(130.9809112548828, 13.098553657531738, 282.0831298828125, 63.95011901855469)	0.9950491189956665
(842.3628540039062, 159.36463928222656, 940.946044921875, 226.20602416992188)	0.9938685894012451
(345.7868957519531, 161.7384796142578, 480.0378723144531, 233.04550170898438)	0.9926903247833252
(503.71893310546875, 150.19522094726562, 636.3540649414062, 218.93191528320312)	0.9911898970603943
(0.0, 20.933786392211914, 113.57814025878906, 79.59088897705078)	0.9908983707427979
(707.0906372070312, 360.1177062988281, 967.2492065429688, 433.66278076171875)	0.983666718006134
(703.3435668945312, 156.92727661132812, 848.4400024414062, 211.76182556152344)	0.9823659062385559
(663.4249877929688, 227.99612426757812, 754.4833374023438, 273.1510314941406)	0.9817966818809509
(225.822265625, 166.92613220214844, 355.982666015625, 212.99288940429688)	0.9779562950134277
(655.310546875, 141.3633270263672, 738.5516967773438, 179.5309600830078)	0.9751869440078735
