(190.45059204101562, 7.070404052734375, 278.06622314453125, 41.05171585083008)	0.9870321154594421
(274.0733337402344, 65.59980010986328, 412.6250305175781, 119.15170288085938)	0.9863896369934082
(0.0, 5.902994155883789, 90.91718292236328, 41.70940399169922)	0.9861639738082886
(366.9742431640625, 363.45135498046875, 493.81011962890625, 406.7245788574219)	0.9699696898460388
(460.8207092285156, 311.2352600097656, 574.6799926757812, 354.0056457519531)	0.9695611000061035
(625.3465576171875, 433.6015319824219, 720.6543579101562, 467.78057861328125)	0.9636304974555969
(300.9495544433594, 424.1065368652344, 433.13421630859375, 464.1540222167969)	0.958226203918457
(215.98191833496094, 162.216796875, 352.5140686035156, 204.8944091796875)	0.9539014101028442
(371.92236328125, 160.49073791503906, 533.8933715820312, 201.28627014160156)	0.9419123530387878
(273.3055114746094, 23.129419326782227, 375.71893310546875, 69.73153686523438)	0.9368000626564026
