(0.0, 0.0, 1000.0, 290.0)
(587.15625, 424.1875, 676.15625, 463.1875)
(689.625, 0.0, 796.625, 40.0)
(728.09375, 40.0, 791.09375, 120.0)
(0.0, 0.0, 704.0, 191.0)
(1287.296875, 52.0, 1336.296875, 108.0)
(1444.65625, 837.375, 1478.65625, 870.375)
(646.78125, 60.0, 712.78125, 100.0)
(1184.71875, 1186.375, 1333.71875, 1210.375)
(1267.296875, 64.0, 1267.296875, 64.0)
(936.078125, 1186.375, 1016.078125, 1210.375)
(364.5, 0.0, 1538.5, 0.0)
(0.0, 120.0, 1903.0, 120.0)
(1287.296875, 52.0, 1287.296875, 108.0)
(920.078125, 1186.375, 1016.078125, 1210.375)
(460.5, 40.0, 631.5, 120.0)
(379.5, 1035.375, 1523.5, 1094.375)
(364.5, 214.1875, 1538.5, 605.1875)
(1287.296875, 52.0, 1319.296875, 92.0)
(475.5, 60.0, 616.5, 100.0)
(311.5, 690.1875, 1591.5, 1153.1875)
(1444.65625, 983.375, 1478.65625, 1016.375)
(971.484375, 344.1875, 1322.484375, 368.1875)
(572.15625, 424.1875, 939.15625, 605.1875)
(460.5, 55.0, 1287.5, 105.0)
(0.0, 0.0, 844.0, 126.0)
(1361.296875, 40.0, 1518.296875, 120.0)
(971.484375, 234.1875, 1322.484375, 260.1875)
(1035.734375, 1186.375, 1180.734375, 1210.375)
(0.0, 0.0, 298.0, 24.0)
(572.15625, 276.1875, 939.15625, 350.1875)
(631.78125, 40.0, 728.78125, 120.0)
(0.0, 0.0, 1903.0, 1080.0)
(971.484375, 388.1875, 1071.484375, 427.1875)
(826.78125, 1186.375, 915.78125, 1210.375)
(572.15625, 350.1875, 939.15625, 424.1875)
(587.15625, 297.1875, 924.15625, 334.1875)
(0.0, 0.0, 24.0, 26.0)
(1312.296875, 68.0, 1336.296875, 92.0)
(364.5, 120.0, 1538.5, 214.0)
(364.5, 40.0, 1538.5, 120.0)
(379.5, 962.375, 1523.5, 1035.375)
(369.5, 743.375, 1533.5, 1035.375)
(0.0, 0.0, 218.0, 202.0)
(0.0, 0.0, 1227.0, 144.0)
(384.5, 0.0, 460.5, 40.0)
(1453.65625, 770.375, 1469.65625, 791.375)
(1453.65625, 843.375, 1469.65625, 864.375)
(665.640625, 1186.375, 714.640625, 1210.375)
(0.0, 0.0, 1903.0, 120.0)
(572.15625, 276.1875, 939.15625, 605.1875)
(0.0, 0.0, 940.0, 295.0)
(0.0, 0.0, 0.0, 0.0)
(560.15625, 214.1875, 951.15625, 605.1875)
(379.5, 743.375, 1523.5, 816.375)
(804.75, 693.375, 1098.75, 735.375)
(311.5, 0.0, 1591.5, 120.0)
(587.15625, 561.1875, 924.15625, 585.1875)
(743.09375, 60.0, 776.09375, 100.0)
(1019.734375, 1186.375, 1180.734375, 1210.375)
(0.0, 0.0, 1200.0, 50.0)
(0.0, 1166.375, 1903.0, 1242.375)
(0.0, 665.1875, 1903.0, 1166.1875)
(971.484375, 276.1875, 1322.484375, 324.1875)
(0.0, 0.0, 167.0, 24.0)
(364.5, 1035.375, 1538.5, 1153.375)
(379.5, 889.375, 1523.5, 962.375)
(379.5, 1094.375, 1523.5, 1153.375)
(587.15625, 350.1875, 924.15625, 408.1875)
(364.5, 690.1875, 1538.5, 1153.1875)
(384.5, 57.0, 430.5, 103.0)
(658.0, 123.1875, 1245.0, 179.1875)
(0.0, 0.0, 377.0, 24.0)
(0.0, 0.0, 704.0, 52.0)
(0.0, 0.0, 466.0, 237.0)
(0.0, 0.0, 155.0, 24.0)
(0.0, 120.0, 1903.0, 1166.0)
(951.484375, 214.1875, 1342.484375, 550.1875)
