(944.375, 64.0, 1064.375, 118.0)
(943.0, 5331.59375, 1513.0, 5368.59375)
(563.0, 4391.390625, 943.0, 4767.390625)
(375.75, 2936.34375, 655.75, 3136.34375)
(1886.0, 0.0, 2186.0, 1080.0)
(878.640625, 2530.34375, 1080.640625, 2582.34375)
(1320.015625, 4857.328125, 1341.015625, 4878.328125)
(704.65625, 5147.59375, 716.65625, 5161.59375)
(1243.0, 1500.375, 1498.0, 1644.375)
(415.75, 3136.34375, 1470.75, 3136.34375)
(388.0, 5204.59375, 397.0, 5218.59375)
(413.5, 1520.375, 617.5, 1596.375)
(1291.28125, 5047.59375, 1303.28125, 5061.59375)
(763.0, 3378.5, 862.0, 3398.5)
(388.0, 5104.59375, 399.0, 5118.59375)
(1279.140625, 1771.84375, 1462.140625, 1790.84375)
(958.0, 2043.84375, 1213.0, 2399.84375)
(373.0, 3248.34375, 1513.0, 3670.34375)
(536.8125, 3985.390625, 729.8125, 4004.390625)
(1292.0, 1112.5, 1292.0, 1132.5)
(1037.96875, 5122.59375, 1049.96875, 5136.59375)
(1327.78125, 72.0, 1497.78125, 118.0)
(373.0, 4978.59375, 658.0, 5291.59375)
(388.0, 1376.375, 1498.0, 1845.375)
(673.0, 1500.375, 928.0, 1649.375)
(388.0, 1376.375, 1498.0, 1492.375)
(465.5, 3041.34375, 556.5, 3058.34375)
(1470.1875, 3949.046875, 1520.1875, 3999.046875)
(578.0, 4391.390625, 928.0, 4767.390625)
(373.0, 3766.390625, 1513.0, 4165.390625)
(1037.96875, 5095.59375, 1211.96875, 5113.59375)
(704.65625, 5242.59375, 959.65625, 5267.59375)
(1037.96875, 5120.59375, 1160.96875, 5138.59375)
(1228.0, 2043.84375, 1513.0, 2426.84375)
(638.671875, 14.921875, 775.671875, 32.921875)
(1138.0, 3334.34375, 1333.0, 3446.34375)
(1906.0, 137.0, 2166.0, 157.0)
(1148.0, 1188.375, 1308.0, 1226.375)
(888.4375, 2742.34375, 1168.4375, 2856.34375)
(704.65625, 5247.59375, 716.65625, 5261.59375)
(1037.96875, 5117.59375, 1227.96875, 5142.59375)
(388.0, 5099.59375, 643.0, 5149.59375)
(958.0, 2149.21875, 1213.0, 2169.21875)
(753.0, 1060.375, 943.0, 1234.375)
(704.65625, 5120.59375, 920.65625, 5138.59375)
(1066.0, 876.375, 1108.0, 900.375)
(704.65625, 5172.59375, 716.65625, 5186.59375)
(388.0, 1060.375, 548.0, 1226.375)
(1291.28125, 5097.59375, 1303.28125, 5111.59375)
(373.0, 1500.375, 1513.0, 1673.375)
(1086.703125, 3060.34375, 1272.703125, 3077.34375)
(1291.28125, 4978.59375, 1481.28125, 5003.59375)
(1291.28125, 5072.59375, 1303.28125, 5086.59375)
(1412.875, 4845.328125, 1447.875, 4889.328125)
(457.84375, 3060.34375, 514.84375, 3077.34375)
(1291.28125, 5120.59375, 1388.28125, 5138.59375)
(943.0, 4391.390625, 1323.0, 4767.390625)
(0.0, 0.0, 0.0, 0.0)
(919.265625, 84.0, 927.265625, 97.0)
(388.0, 5174.59375, 643.0, 5199.59375)
(593.0, 28.0, 1293.0, 482.0)
(373.0, 1326.375, 1513.0, 1895.375)
(958.0, 5331.59375, 1498.0, 5352.59375)
(365.8125, 3949.046875, 415.8125, 3999.046875)
