(14.991559982299805, 15.800565719604492, 89.42732238769531, 65.03645324707031)	0.9891374707221985
(450.4684753417969, 248.11622619628906, 574.9730834960938, 323.57867431640625)	0.9885358214378357
(206.43186950683594, 127.31275177001953, 339.7880859375, 165.17620849609375)	0.9858704805374146
(370.72137451171875, 188.54901123046875, 498.83575439453125, 253.8902587890625)	0.9834657907485962
(180.45870971679688, 251.6923828125, 296.8895263671875, 316.9422302246094)	0.9816545844078064
(218.30638122558594, 179.5792236328125, 351.1228332519531, 248.7095489501953)	0.9807267785072327
(0.0, 93.97469329833984, 105.98094940185547, 146.07369995117188)	0.963379442691803
(574.8173217773438, 97.79175567626953, 686.8286743164062, 144.56857299804688)	0.9587475061416626
(583.6550903320312, 142.60751342773438, 682.5272216796875, 174.73617553710938)	0.9567127227783203
(408.7900390625, 138.49256896972656, 534.5905151367188, 184.0321807861328)	0.9519372582435608
