(198.66131591796875, 17.23106575012207, 386.1461181640625, 62.094051361083984)	0.9925024509429932
(299.1788635253906, 158.09219360351562, 395.73931884765625, 192.63800048828125)	0.9751865267753601
(274.6003723144531, 0.0, 386.1857604980469, 14.625033378601074)	0.9645366668701172
(805.1339111328125, 232.02809143066406, 895.4578857421875, 271.95013427734375)	0.9445850253105164
(699.7367553710938, 52.302738189697266, 847.3196411132812, 93.41034698486328)	0.9384750127792358
(615.9635620117188, 97.28716278076172, 762.41259765625, 143.4201202392578)	0.9269136190414429
(694.6483154296875, 297.4529724121094, 773.9895629882812, 329.55859375)	0.9137729406356812
(528.7348022460938, 218.71743774414062, 659.8069458007812, 258.2059326171875)	0.9093928933143616
(314.1915283203125, 252.33055114746094, 422.3089294433594, 293.44329833984375)	0.909304141998291
(383.7209167480469, 336.6050109863281, 482.056884765625, 375.68902587890625)	0.9030270576477051
