(21.63219451904297, 18.686355590820312, 71.22020721435547, 95.27405548095703)	0.9937015175819397
(82.100830078125, 30.32473373413086, 222.10968017578125, 81.20388793945312)	0.9910027384757996
(306.7557373046875, 27.461376190185547, 432.50128173828125, 77.77771759033203)	0.9899998307228088
(225.39332580566406, 137.5211639404297, 390.8857116699219, 169.39816284179688)	0.9852719306945801
(68.89083099365234, 0.0, 231.12184143066406, 37.03306579589844)	0.9825695157051086
(676.043701171875, 139.98214721679688, 827.6763916015625, 168.64266967773438)	0.9795345664024353
(250.40684509277344, 0.0, 371.5552062988281, 38.25856018066406)	0.9710825085639954
(0.0, 0.0, 94.46907043457031, 21.986719131469727)	0.9281964302062988
(653.0075073242188, 180.45774841308594, 780.373291015625, 220.04592895507812)	0.9263771176338196
(216.4684295654297, 48.658935546875, 328.7310485839844, 96.30006408691406)	0.8678383231163025
