(211.31124877929688, 16.339603424072266, 340.4844055175781, 86.49202728271484)	0.9924152493476868
(219.75125122070312, 99.25587463378906, 363.8712463378906, 161.8319854736328)	0.9878162741661072
(539.8851318359375, 97.05589294433594, 646.7608032226562, 149.55294799804688)	0.9846714735031128
(221.1937713623047, 167.739013671875, 317.15338134765625, 212.49400329589844)	0.9734511971473694
(736.5521850585938, 96.90933227539062, 852.8217163085938, 143.8638458251953)	0.9602280855178833
(381.03192138671875, 127.45679473876953, 522.7589721679688, 180.28427124023438)	0.9522125720977783
(298.69573974609375, 171.98239135742188, 447.51495361328125, 217.57089233398438)	0.9497616291046143
(447.50140380859375, 222.28421020507812, 574.8528442382812, 252.719482421875)	0.9229390025138855
(147.6681365966797, 70.383056640625, 279.3335266113281, 123.03628540039062)	0.9219686985015869
(949.7265625, 110.18997955322266, 1080.12939453125, 149.5968475341797)	0.9151349663734436
