(1421.796875, 1221.0, 1453.796875, 1239.0)
(1116.671875, 1155.0, 1172.671875, 1205.0)
(0.0, 0.0, 300.0, 117.0)
(1148.0, 288.0, 1309.0, 304.0)
(1148.0, 256.0, 1393.0, 283.0)
(0.0, 0.0, 100.0, 60.0)
(366.0, 1171.0, 426.0, 1189.0)
(467.0, 14.453125, 513.0, 60.453125)
(1176.21875, 1171.0, 1324.21875, 1189.0)
(1148.0, 492.0, 1393.0, 512.0)
(366.0, 1074.0, 1520.0, 1154.0)
(0.0, 0.0, 300.0, 100.0)
(1389.859375, 1205.0, 1453.859375, 1255.0)
(986.328125, 1155.0, 1114.328125, 1205.0)
(1148.0, 322.0, 1161.0, 335.0)
(0.0, 72.0, 1886.0, 781.0)
(563.390625, 1074.0, 698.390625, 1154.0)
(0.0, 0.0, 0.0, 11.0)
(366.0, 1155.0, 1520.0, 1255.0)
(366.0, 1155.0, 456.0, 1205.0)
(0.0, 72.0, 1886.0, 73.0)
(532.140625, 1171.0, 578.140625, 1189.0)
(1148.0, 682.0, 1393.0, 720.0)
(610.3125, 1155.0, 680.3125, 1205.0)
(366.0, 1074.0, 531.0, 1154.0)
(784.640625, 1074.0, 866.640625, 1154.0)
(0.0, 0.0, 82.0, 16.0)
(1148.0, 118.0, 1393.0, 143.0)
(1148.0, 522.0, 1242.0, 537.0)
(0.0, 0.0, 1886.0, 180.0)
(1295.734375, 441.0, 1372.734375, 460.0)
(1238.03125, 318.5, 1254.03125, 334.5)
(1148.0, 231.0, 1212.0, 251.0)
(0.0, 0.0, 300.0, 200.0)
(1148.0, 591.0, 1393.0, 614.0)
(1148.0, 352.0, 1393.0, 392.0)
(1133.0, 103.0, 1408.0, 750.0)
(1148.0, 441.0, 1393.0, 461.0)
(1166.0, 407.0, 1199.0, 426.0)
(453.0, 13.0, 1433.0, 72.0)
(0.0, 0.0, 1886.0, 1048.0)
(700.90625, 1074.0, 781.90625, 1154.0)
(0.0, 0.0, 59.0, 75.0)
(1389.859375, 1205.0, 1519.859375, 1255.0)
(1305.90625, 410.0, 1340.90625, 424.0)
(986.328125, 1171.0, 1084.328125, 1189.0)
(1116.671875, 1171.0, 1142.671875, 1189.0)
(1148.0, 614.0, 1290.0, 629.0)
(0.0, 0.0, 249.0, 110.0)
(1176.21875, 1155.0, 1354.21875, 1205.0)
(0.0, 0.0, 1886.0, 0.0)
(1148.0, 522.0, 1393.0, 545.0)
(0.0, 0.0, 0.0, 0.0)
(0.0, 72.0, 1886.0, 72.0)
(1350.703125, 410.0, 1392.703125, 424.0)
(1148.0, 591.0, 1271.0, 606.0)
(682.9375, 1171.0, 724.9375, 1189.0)
(700.90625, 1074.0, 751.90625, 1154.0)
(1148.0, 614.0, 1393.0, 637.0)
(757.78125, 1155.0, 856.78125, 1205.0)
(1148.0, 568.0, 1204.0, 583.0)
(453.0, 72.0, 1433.0, 781.0)
(1163.59375, 320.546875, 1234.59375, 334.546875)
(1148.0, 158.0, 1184.0, 178.0)
(563.390625, 1074.0, 668.390625, 1154.0)
(366.0, 1205.0, 642.0, 1255.0)
(1148.0, 118.0, 1393.0, 118.0)
(458.796875, 1155.0, 528.796875, 1205.0)
(1148.0, 288.0, 1393.0, 304.0)
(1148.0, 407.0, 1160.0, 425.0)
(0.0, 0.0, 285.0, 84.0)
(0.0, 1074.0, 1886.0, 1256.0)
(1133.0, 103.0, 1408.0, 103.0)
(1148.0, 568.0, 1393.0, 591.0)
(757.78125, 1171.0, 826.78125, 1189.0)
(0.0, 0.0, 291.0, 113.0)
(366.0, 1074.0, 561.0, 1154.0)
(0.0, 1155.0, 1886.0, 1255.0)
(1148.0, 545.0, 1393.0, 568.0)
(1168.25, 442.0, 1292.25, 461.0)
(458.796875, 1171.0, 498.796875, 1189.0)
(1148.0, 407.0, 1393.0, 426.0)
(1148.0, 682.0, 1297.0, 697.0)
(610.3125, 1171.0, 650.3125, 1189.0)
(467.0, 13.0, 513.0, 60.0)
(1484.0, 1211.0, 1520.0, 1247.0)
(1368.375, 231.0, 1393.375, 249.0)
(0.0, 0.0, 12.0, 19.0)
(1148.0, 320.0, 1393.0, 337.0)
(1148.0, 476.0, 1393.0, 720.0)
(528.0, 13.0, 696.0, 59.0)
(0.0, 1074.0, 1886.0, 1155.0)
(532.140625, 1155.0, 608.140625, 1205.0)
(0.0, 0.0, 1886.0, 1074.0)
(1148.0, 215.0, 1393.0, 215.0)
(859.484375, 1155.0, 984.484375, 1205.0)
(1148.0, 545.0, 1271.0, 560.0)
(682.9375, 1155.0, 754.9375, 1205.0)
(859.484375, 1171.0, 954.484375, 1189.0)
(784.640625, 1074.0, 896.640625, 1154.0)
(366.0, 1221.0, 612.0, 1239.0)
(852.75, 1105.0, 866.75, 1123.0)
(1148.0, 652.0, 1393.0, 672.0)
(1148.0, 183.0, 1393.0, 210.0)
(366.0, 1074.0, 897.0, 1154.0)
(0.0, 0.0, 185.0, 20.0)
(0.0, 0.0, 157.0, 20.0)
